Province_State,Country_Region,Lat,Long,Date,Year,Month,Confirmed,Deaths,Recovered
Hubei,China,30.9756,112.2707,2021-01-16 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-17 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-18 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-19 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-20 00:00:00,2021,January,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-21 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-22 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-23 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-24 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-25 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-26 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-27 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-28 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-29 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-30 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-01-31 00:00:00,2021,January,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-01 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-02 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-03 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-04 00:00:00,2021,February,0.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-02-05 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-06 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-07 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-08 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-09 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-10 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-11 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-12 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-13 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-14 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-15 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-16 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-17 00:00:00,2021,February,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-18 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-19 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-20 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-21 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-22 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-23 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-24 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-25 00:00:00,2021,February,0.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-02-26 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-27 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-02-28 00:00:00,2021,February,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-01 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-02 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-03 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-04 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-05 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-06 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-07 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-08 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-09 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-10 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-11 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-12 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-13 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-14 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-15 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-16 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-17 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-18 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-19 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-20 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-21 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-22 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-23 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-24 00:00:00,2021,March,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-25 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-26 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-27 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-28 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-29 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-30 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-03-31 00:00:00,2021,March,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-01 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-02 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-03 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-04 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-05 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-06 00:00:00,2021,April,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-07 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-08 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-09 00:00:00,2021,April,1.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-04-10 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-11 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-12 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-13 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-14 00:00:00,2021,April,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-15 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-16 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-17 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-18 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-19 00:00:00,2021,April,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-20 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-21 00:00:00,2021,April,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-22 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-23 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-24 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-25 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-26 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-27 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-28 00:00:00,2021,April,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-29 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-04-30 00:00:00,2021,April,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-01 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-02 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-03 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-04 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-05 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-06 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-07 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-08 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-09 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-10 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-11 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-12 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-13 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-14 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-15 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-16 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-17 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-18 00:00:00,2021,May,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-19 00:00:00,2021,May,0.0,0.0,4.0
Hubei,China,30.9756,112.2707,2021-05-20 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-21 00:00:00,2021,May,0.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-05-22 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-23 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-24 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-25 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-26 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-27 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-28 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-29 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-30 00:00:00,2021,May,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-05-31 00:00:00,2021,May,0.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-06-01 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-02 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-03 00:00:00,2021,June,0.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-06-04 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-05 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-06 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-07 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-08 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-09 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-10 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-11 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-12 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-13 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-14 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-15 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-16 00:00:00,2021,June,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-17 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-18 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-19 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-20 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-21 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-22 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-23 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-24 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-25 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-26 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-27 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-28 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-29 00:00:00,2021,June,2.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-06-30 00:00:00,2021,June,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-01 00:00:00,2021,July,0.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-07-02 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-03 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-04 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-05 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-06 00:00:00,2021,July,25.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-07 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-08 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-09 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-10 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-11 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-12 00:00:00,2021,July,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-13 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-14 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-15 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-16 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-17 00:00:00,2021,July,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-18 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-19 00:00:00,2021,July,3.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-20 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-21 00:00:00,2021,July,0.0,0.0,12.0
Hubei,China,30.9756,112.2707,2021-07-22 00:00:00,2021,July,1.0,0.0,2.0
Hubei,China,30.9756,112.2707,2021-07-23 00:00:00,2021,July,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-24 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-25 00:00:00,2021,July,0.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-07-26 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-27 00:00:00,2021,July,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-28 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-29 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-30 00:00:00,2021,July,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-07-31 00:00:00,2021,July,1.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-08-01 00:00:00,2021,August,2.0,0.0,1.0
Hubei,China,30.9756,112.2707,2021-08-02 00:00:00,2021,August,3.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-03 00:00:00,2021,August,9.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-04 00:00:00,2021,August,1.0,0.0,2.0
Hubei,China,30.9756,112.2707,2021-08-05 00:00:00,2021,August,6.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-06 00:00:00,2021,August,9.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-07 00:00:00,2021,August,6.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-08 00:00:00,2021,August,3.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-09 00:00:00,2021,August,15.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-10 00:00:00,2021,August,14.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-11 00:00:00,2021,August,10.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-12 00:00:00,2021,August,4.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-13 00:00:00,2021,August,4.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-14 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-15 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-16 00:00:00,2021,August,3.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-17 00:00:00,2021,August,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-18 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-19 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-20 00:00:00,2021,August,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-21 00:00:00,2021,August,2.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-22 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-23 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-24 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-25 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-26 00:00:00,2021,August,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-27 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-28 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-29 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-30 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-08-31 00:00:00,2021,August,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-01 00:00:00,2021,September,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-02 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-03 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-04 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-05 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-06 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-07 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-08 00:00:00,2021,September,1.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-09 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-10 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-11 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-12 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-13 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-14 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-15 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-16 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-17 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-18 00:00:00,2021,September,3.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-19 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-20 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-21 00:00:00,2021,September,0.0,0.0,0.0
Hubei,China,30.9756,112.2707,2021-09-22 00:00:00,2021,September,2.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-01-22 00:00:00,2020,January,4.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-01-23 00:00:00,2020,January,5.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-01-24 00:00:00,2020,January,15.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-01-25 00:00:00,2020,January,19.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-01-26 00:00:00,2020,January,26.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-01-27 00:00:00,2020,January,31.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-01-28 00:00:00,2020,January,43.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-01-29 00:00:00,2020,January,78.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-01-30 00:00:00,2020,January,56.0,0.0,2.0
Hunan,China,27.6104,111.7088,2020-01-31 00:00:00,2020,January,55.0,0.0,0.0
Hunan,China,27.6104,111.7088,2020-02-01 00:00:00,2020,February,57.0,0.0,6.0
Hunan,China,27.6104,111.7088,2020-02-02 00:00:00,2020,February,74.0,0.0,8.0
Hunan,China,27.6104,111.7088,2020-02-03 00:00:00,2020,February,58.0,0.0,6.0
Hunan,China,27.6104,111.7088,2020-02-04 00:00:00,2020,February,72.0,0.0,9.0
Hunan,China,27.6104,111.7088,2020-02-05 00:00:00,2020,February,68.0,0.0,23.0
Hunan,China,27.6104,111.7088,2020-02-06 00:00:00,2020,February,50.0,0.0,27.0
Hunan,China,27.6104,111.7088,2020-02-07 00:00:00,2020,February,61.0,0.0,31.0
Hunan,China,27.6104,111.7088,2020-02-08 00:00:00,2020,February,31.0,1.0,44.0
Hunan,China,27.6104,111.7088,2020-02-09 00:00:00,2020,February,35.0,0.0,30.0
Hunan,China,27.6104,111.7088,2020-02-10 00:00:00,2020,February,41.0,0.0,22.0
Hunan,China,27.6104,111.7088,2020-02-11 00:00:00,2020,February,33.0,0.0,39.0
Hunan,China,27.6104,111.7088,2020-02-12 00:00:00,2020,February,34.0,1.0,57.0
Hunan,China,27.6104,111.7088,2020-02-13 00:00:00,2020,February,22.0,0.0,35.0
Hunan,China,27.6104,111.7088,2020-02-14 00:00:00,2020,February,20.0,0.0,25.0
Hunan,China,27.6104,111.7088,2020-02-15 00:00:00,2020,February,13.0,0.0,61.0
Hunan,China,27.6104,111.7088,2020-02-16 00:00:00,2020,February,3.0,1.0,39.0
Hunan,China,27.6104,111.7088,2020-02-17 00:00:00,2020,February,2.0,0.0,34.0
Hunan,China,27.6104,111.7088,2020-02-18 00:00:00,2020,February,1.0,1.0,29.0
Hunan,China,27.6104,111.7088,2020-02-19 00:00:00,2020,February,1.0,0.0,34.0
Hunan,China,27.6104,111.7088,2020-02-20 00:00:00,2020,February,2.0,0.0,73.0
Hunan,China,27.6104,111.7088,2020-02-21 00:00:00,2020,February,1.0,0.0,27.0
Hunan,China,27.6104,111.7088,2020-02-22 00:00:00,2020,February,2.0,0.0,31.0
Hunan,China,27.6104,111.7088,2020-02-23 00:00:00,2020,February,3.0,0.0,22.0
Hunan,China,27.6104,111.7088,2020-02-24 00:00:00,2020,February,0.0,0.0,17.0
Hunan,China,27.6104,111.7088,2020-02-25 00:00:00,2020,February,0.0,0.0,37.0
Hunan,China,27.6104,111.7088,2020-02-26 00:00:00,2020,February,0.0,0.0,15.0
Hunan,China,27.6104,111.7088,2020-02-27 00:00:00,2020,February,1.0,0.0,21.0
Hunan,China,27.6104,111.7088,2020-02-28 00:00:00,2020,February,0.0,0.0,26.0
Hunan,China,27.6104,111.7088,2020-02-29 00:00:00,2020,February,1.0,0.0,16.0
Hunan,China,27.6104,111.7088,2020-03-01 00:00:00,2020,March,0.0,0.0,20.0
Hunan,China,27.6104,111.7088,2020-03-02 00:00:00,2020,March,0.0,0.0,21.0
Hunan,China,27.6104,111.7088,2020-03-03 00:00:00,2020,March,0.0,0.0,19.0
Hunan,China,27.6104,111.7088,2020-03-04 00:00:00,2020,March,0.0,0.0,10.0
Hunan,China,27.6104,111.7088,2020-03-05 00:00:00,2020,March,0.0,0.0,22.0
Hunan,China,27.6104,111.7088,2020-03-06 00:00:00,2020,March,0.0,0.0,17.0
Hunan,China,27.6104,111.7088,2020-03-07 00:00:00,2020,March,0.0,0.0,5.0
