Province_State,Country_Region,Lat,Long,Date,Confirmed
Reunion,France,-21.1151,55.5364,9/30/2020,3993
Reunion,France,-21.1151,55.5364,10/1/2020,3993
Reunion,France,-21.1151,55.5364,10/2/2020,4178
Reunion,France,-21.1151,55.5364,10/3/2020,4178
Reunion,France,-21.1151,55.5364,10/4/2020,4178
Reunion,France,-21.1151,55.5364,10/5/2020,4328
Reunion,France,-21.1151,55.5364,10/6/2020,4328
Reunion,France,-21.1151,55.5364,10/7/2020,4385
Reunion,France,-21.1151,55.5364,10/8/2020,4385
Reunion,France,-21.1151,55.5364,10/9/2020,4491
Reunion,France,-21.1151,55.5364,10/10/2020,4491
Reunion,France,-21.1151,55.5364,10/11/2020,4491
Reunion,France,-21.1151,55.5364,10/12/2020,4624
Reunion,France,-21.1151,55.5364,10/13/2020,4624
Reunion,France,-21.1151,55.5364,10/14/2020,4678
Reunion,France,-21.1151,55.5364,10/15/2020,4678
Reunion,France,-21.1151,55.5364,10/16/2020,4776
Reunion,France,-21.1151,55.5364,10/17/2020,4776
Reunion,France,-21.1151,55.5364,10/18/2020,4776
Reunion,France,-21.1151,55.5364,10/19/2020,4921
Reunion,France,-21.1151,55.5364,10/20/2020,4921
Reunion,France,-21.1151,55.5364,10/21/2020,5015
Reunion,France,-21.1151,55.5364,10/22/2020,5015
Reunion,France,-21.1151,55.5364,10/23/2020,5149
Reunion,France,-21.1151,55.5364,10/24/2020,5149
Reunion,France,-21.1151,55.5364,10/25/2020,5149
Reunion,France,-21.1151,55.5364,10/26/2020,5361
Reunion,France,-21.1151,55.5364,10/27/2020,5361
Reunion,France,-21.1151,55.5364,10/28/2020,5472
Reunion,France,-21.1151,55.5364,10/29/2020,5472
Reunion,France,-21.1151,55.5364,10/30/2020,5659
Reunion,France,-21.1151,55.5364,10/31/2020,5659
Reunion,France,-21.1151,55.5364,11/1/2020,5659
Reunion,France,-21.1151,55.5364,11/2/2020,5898
Reunion,France,-21.1151,55.5364,11/3/2020,5898
Reunion,France,-21.1151,55.5364,11/4/2020,6037
Reunion,France,-21.1151,55.5364,11/5/2020,6037
Reunion,France,-21.1151,55.5364,11/6/2020,6264
Reunion,France,-21.1151,55.5364,11/7/2020,6264
Reunion,France,-21.1151,55.5364,11/8/2020,6264
Reunion,France,-21.1151,55.5364,11/9/2020,6572
Reunion,France,-21.1151,55.5364,11/10/2020,6572
Reunion,France,-21.1151,55.5364,11/11/2020,6735
Reunion,France,-21.1151,55.5364,11/12/2020,6735
Reunion,France,-21.1151,55.5364,11/13/2020,6881
Reunion,France,-21.1151,55.5364,11/14/2020,6881
Reunion,France,-21.1151,55.5364,11/15/2020,6881
Reunion,France,-21.1151,55.5364,11/16/2020,7161
Reunion,France,-21.1151,55.5364,11/17/2020,7161
Reunion,France,-21.1151,55.5364,11/18/2020,7298
Reunion,France,-21.1151,55.5364,11/19/2020,7298
Reunion,France,-21.1151,55.5364,11/20/2020,7501
Reunion,France,-21.1151,55.5364,11/21/2020,7501
Reunion,France,-21.1151,55.5364,11/22/2020,7501
Reunion,France,-21.1151,55.5364,11/23/2020,7689
Reunion,France,-21.1151,55.5364,11/24/2020,7689
Reunion,France,-21.1151,55.5364,11/25/2020,7836
Reunion,France,-21.1151,55.5364,11/26/2020,7836
Reunion,France,-21.1151,55.5364,11/27/2020,7940
Reunion,France,-21.1151,55.5364,11/28/2020,7940
Reunion,France,-21.1151,55.5364,11/29/2020,7940
Reunion,France,-21.1151,55.5364,11/30/2020,8054
Reunion,France,-21.1151,55.5364,12/1/2020,8054
Reunion,France,-21.1151,55.5364,12/2/2020,8102
Reunion,France,-21.1151,55.5364,12/3/2020,8102
Reunion,France,-21.1151,55.5364,12/4/2020,8200
Reunion,France,-21.1151,55.5364,12/5/2020,8200
Reunion,France,-21.1151,55.5364,12/6/2020,8200
Reunion,France,-21.1151,55.5364,12/7/2020,8200
Reunion,France,-21.1151,55.5364,12/8/2020,8294
Reunion,France,-21.1151,55.5364,12/9/2020,8294
Reunion,France,-21.1151,55.5364,12/10/2020,8345
Reunion,France,-21.1151,55.5364,12/11/2020,8345
Reunion,France,-21.1151,55.5364,12/12/2020,8345
Reunion,France,-21.1151,55.5364,12/13/2020,8345
Reunion,France,-21.1151,55.5364,12/14/2020,8345
Reunion,France,-21.1151,55.5364,12/15/2020,8534
Reunion,France,-21.1151,55.5364,12/16/2020,8534
Reunion,France,-21.1151,55.5364,12/17/2020,8588
Reunion,France,-21.1151,55.5364,12/18/2020,8588
Reunion,France,-21.1151,55.5364,12/19/2020,8704
Reunion,France,-21.1151,55.5364,12/20/2020,8704
Reunion,France,-21.1151,55.5364,12/21/2020,8704
Reunion,France,-21.1151,55.5364,12/22/2020,8801
Reunion,France,-21.1151,55.5364,12/23/2020,8801
Reunion,France,-21.1151,55.5364,12/24/2020,8846
Reunion,France,-21.1151,55.5364,12/25/2020,8846
Reunion,France,-21.1151,55.5364,12/26/2020,8909
Reunion,France,-21.1151,55.5364,12/27/2020,8909
Reunion,France,-21.1151,55.5364,12/28/2020,8909
Reunion,France,-21.1151,55.5364,12/29/2020,8936
Reunion,France,-21.1151,55.5364,12/30/2020,8972
Reunion,France,-21.1151,55.5364,12/31/2020,8972
Reunion,France,-21.1151,55.5364,1/1/2021,9037
Reunion,France,-21.1151,55.5364,1/2/2021,9037
Reunion,France,-21.1151,55.5364,1/3/2021,9037
Reunion,France,-21.1151,55.5364,1/4/2021,9037
Reunion,France,-21.1151,55.5364,1/5/2021,9118
Reunion,France,-21.1151,55.5364,1/6/2021,9118
Reunion,France,-21.1151,55.5364,1/7/2021,9173
Reunion,France,-21.1151,55.5364,1/8/2021,9173
Reunion,France,-21.1151,55.5364,1/9/2021,9247
Reunion,France,-21.1151,55.5364,1/10/2021,9247
Reunion,France,-21.1151,55.5364,1/11/2021,9359
Reunion,France,-21.1151,55.5364,1/12/2021,9359
Reunion,France,-21.1151,55.5364,1/13/2021,9359
Reunion,France,-21.1151,55.5364,1/14/2021,9359
Reunion,France,-21.1151,55.5364,1/15/2021,9406
Reunion,France,-21.1151,55.5364,1/16/2021,9443
Reunion,France,-21.1151,55.5364,1/17/2021,9443
Reunion,France,-21.1151,55.5364,1/18/2021,9443
Reunion,France,-21.1151,55.5364,1/19/2021,9552
Reunion,France,-21.1151,55.5364,1/20/2021,9552
Reunion,France,-21.1151,55.5364,1/21/2021,9584
Reunion,France,-21.1151,55.5364,1/22/2021,9584
Reunion,France,-21.1151,55.5364,1/23/2021,9701
Reunion,France,-21.1151,55.5364,1/24/2021,9701
Reunion,France,-21.1151,55.5364,1/25/2021,9701
Reunion,France,-21.1151,55.5364,1/26/2021,9843
Reunion,France,-21.1151,55.5364,1/27/2021,9843
Reunion,France,-21.1151,55.5364,1/28/2021,9904
Reunion,France,-21.1151,55.5364,1/29/2021,9904
Reunion,France,-21.1151,55.5364,1/30/2021,9996
Reunion,France,-21.1151,55.5364,1/31/2021,9996
Reunion,France,-21.1151,55.5364,2/1/2021,9996
Reunion,France,-21.1151,55.5364,2/2/2021,10194
Reunion,France,-21.1151,55.5364,2/3/2021,10194
Reunion,France,-21.1151,55.5364,2/4/2021,10330
Reunion,France,-21.1151,55.5364,2/5/2021,10330
Reunion,France,-21.1151,55.5364,2/6/2021,10487
Reunion,France,-21.1151,55.5364,2/7/2021,10487
Reunion,France,-21.1151,55.5364,2/8/2021,10487
Reunion,France,-21.1151,55.5364,2/9/2021,10487
Reunion,France,-21.1151,55.5364,2/10/2021,10487
Reunion,France,-21.1151,55.5364,2/11/2021,10907
Reunion,France,-21.1151,55.5364,2/12/2021,10907
Reunion,France,-21.1151,55.5364,2/13/2021,10907
Reunion,France,-21.1151,55.5364,2/14/2021,10907
Reunion,France,-21.1151,55.5364,2/15/2021,10907
Reunion,France,-21.1151,55.5364,2/16/2021,10907
Reunion,France,-21.1151,55.5364,2/17/2021,10907
Reunion,France,-21.1151,55.5364,2/18/2021,11562
Reunion,France,-21.1151,55.5364,2/19/2021,11562
Reunion,France,-21.1151,55.5364,2/20/2021,11562
Reunion,France,-21.1151,55.5364,2/21/2021,11562
Reunion,France,-21.1151,55.5364,2/22/2021,11562
Reunion,France,-21.1151,55.5364,2/23/2021,11562
Reunion,France,-21.1151,55.5364,2/24/2021,11562
Reunion,France,-21.1151,55.5364,2/25/2021,12416
Reunion,France,-21.1151,55.5364,2/26/2021,12416
Reunion,France,-21.1151,55.5364,2/27/2021,12416
Reunion,France,-21.1151,55.5364,2/28/2021,12416
Reunion,France,-21.1151,55.5364,3/1/2021,12416
Reunion,France,-21.1151,55.5364,3/2/2021,12416
Reunion,France,-21.1151,55.5364,3/3/2021,13125
Reunion,France,-21.1151,55.5364,3/4/2021,13125
Reunion,France,-21.1151,55.5364,3/5/2021,13125
Reunion,France,-21.1151,55.5364,3/6/2021,13125
Reunion,France,-21.1151,55.5364,3/7/2021,13125
Reunion,France,-21.1151,55.5364,3/8/2021,13125
Reunion,France,-21.1151,55.5364,3/9/2021,13125
Reunion,France,-21.1151,55.5364,3/10/2021,13125
Reunion,France,-21.1151,55.5364,3/11/2021,13801
Reunion,France,-21.1151,55.5364,3/12/2021,13801
Reunion,France,-21.1151,55.5364,3/13/2021,13801
Reunion,France,-21.1151,55.5364,3/14/2021,13801
Reunion,France,-21.1151,55.5364,3/15/2021,13801
Reunion,France,-21.1151,55.5364,3/16/2021,13801
Reunion,France,-21.1151,55.5364,3/17/2021,14631
Reunion,France,-21.1151,55.5364,3/18/2021,14631
Reunion,France,-21.1151,55.5364,3/19/2021,14631
Reunion,France,-21.1151,55.5364,3/20/2021,14631
Reunion,France,-21.1151,55.5364,3/21/2021,14631
Reunion,France,-21.1151,55.5364,3/22/2021,14631
Reunion,France,-21.1151,55.5364,3/23/2021,14631
Reunion,France,-21.1151,55.5364,3/24/2021,15561
Reunion,France,-21.1151,55.5364,3/25/2021,15561
Reunion,France,-21.1151,55.5364,3/26/2021,15561
Reunion,France,-21.1151,55.5364,3/27/2021,15561
Reunion,France,-21.1151,55.5364,3/28/2021,15561
Reunion,France,-21.1151,55.5364,3/29/2021,15561
Reunion,France,-21.1151,55.5364,3/30/2021,15561
Reunion,France,-21.1151,55.5364,3/31/2021,16586
Reunion,France,-21.1151,55.5364,4/1/2021,16586
Reunion,France,-21.1151,55.5364,4/2/2021,16586
Reunion,France,-21.1151,55.5364,4/3/2021,16586
Reunion,France,-21.1151,55.5364,4/4/2021,16586
Reunion,France,-21.1151,55.5364,4/5/2021,16586
Reunion,France,-21.1151,55.5364,4/6/2021,16586
Reunion,France,-21.1151,55.5364,4/7/2021,17508
Reunion,France,-21.1151,55.5364,4/8/2021,17508
Reunion,France,-21.1151,55.5364,4/9/2021,17508
Reunion,France,-21.1151,55.5364,4/10/2021,17508
Reunion,France,-21.1151,55.5364,4/11/2021,17508
Reunion,France,-21.1151,55.5364,4/12/2021,17508
Reunion,France,-21.1151,55.5364,4/13/2021,18425
Reunion,France,-21.1151,55.5364,4/14/2021,18425
Reunion,France,-21.1151,55.5364,4/15/2021,18425
Reunion,France,-21.1151,55.5364,4/16/2021,18425
Reunion,France,-21.1151,55.5364,4/17/2021,18425
Reunion,France,-21.1151,55.5364,4/18/2021,18425
Reunion,France,-21.1151,55.5364,4/19/2021,18425
Reunion,France,-21.1151,55.5364,4/20/2021,18425
Reunion,France,-21.1151,55.5364,4/21/2021,19343
Reunion,France,-21.1151,55.5364,4/22/2021,19343
Reunion,France,-21.1151,55.5364,4/23/2021,19343
Reunion,France,-21.1151,55.5364,4/24/2021,19343
Reunion,France,-21.1151,55.5364,4/25/2021,19343
Reunion,France,-21.1151,55.5364,4/26/2021,19343
Reunion,France,-21.1151,55.5364,4/27/2021,20381
Reunion,France,-21.1151,55.5364,4/28/2021,20381
Reunion,France,-21.1151,55.5364,4/29/2021,20381
Reunion,France,-21.1151,55.5364,4/30/2021,20381
Reunion,France,-21.1151,55.5364,5/1/2021,20381
Reunion,France,-21.1151,55.5364,5/2/2021,20381
Reunion,France,-21.1151,55.5364,5/3/2021,20381
Reunion,France,-21.1151,55.5364,5/4/2021,20381
Reunion,France,-21.1151,55.5364,5/5/2021,21451
Reunion,France,-21.1151,55.5364,5/6/2021,21451
Reunion,France,-21.1151,55.5364,5/7/2021,21451
Reunion,France,-21.1151,55.5364,5/8/2021,21451
Reunion,France,-21.1151,55.5364,5/9/2021,21451
Reunion,France,-21.1151,55.5364,5/10/2021,21451
Reunion,France,-21.1151,55.5364,5/11/2021,21451
Reunion,France,-21.1151,55.5364,5/12/2021,22644
Reunion,France,-21.1151,55.5364,5/13/2021,22644
Reunion,France,-21.1151,55.5364,5/14/2021,22644
Reunion,France,-21.1151,55.5364,5/15/2021,22644
Reunion,France,-21.1151,55.5364,5/16/2021,22644
Reunion,France,-21.1151,55.5364,5/17/2021,22644
Reunion,France,-21.1151,55.5364,5/18/2021,22644
Reunion,France,-21.1151,55.5364,5/19/2021,23566
Reunion,France,-21.1151,55.5364,5/20/2021,23566
Reunion,France,-21.1151,55.5364,5/21/2021,23566
Reunion,France,-21.1151,55.5364,5/22/2021,23566
Reunion,France,-21.1151,55.5364,5/23/2021,23566
Reunion,France,-21.1151,55.5364,5/24/2021,23566
Reunion,France,-21.1151,55.5364,5/25/2021,23566
Reunion,France,-21.1151,55.5364,5/26/2021,24901
Reunion,France,-21.1151,55.5364,5/27/2021,24901
Reunion,France,-21.1151,55.5364,5/28/2021,24901
Reunion,France,-21.1151,55.5364,5/29/2021,24901
Reunion,France,-21.1151,55.5364,5/30/2021,24901
Reunion,France,-21.1151,55.5364,5/31/2021,24901
Reunion,France,-21.1151,55.5364,6/1/2021,24901
Reunion,France,-21.1151,55.5364,6/2/2021,26075
Reunion,France,-21.1151,55.5364,6/3/2021,26075
Reunion,France,-21.1151,55.5364,6/4/2021,26075
Reunion,France,-21.1151,55.5364,6/5/2021,26075
Reunion,France,-21.1151,55.5364,6/6/2021,26075
Reunion,France,-21.1151,55.5364,6/7/2021,26075
Reunion,France,-21.1151,55.5364,6/8/2021,26075
Reunion,France,-21.1151,55.5364,6/9/2021,27235
Reunion,France,-21.1151,55.5364,6/10/2021,27235
Reunion,France,-21.1151,55.5364,6/11/2021,27235
Reunion,France,-21.1151,55.5364,6/12/2021,27235
Reunion,France,-21.1151,55.5364,6/13/2021,27235
Reunion,France,-21.1151,55.5364,6/14/2021,27235
Reunion,France,-21.1151,55.5364,6/15/2021,27235
Reunion,France,-21.1151,55.5364,6/16/2021,28441
Reunion,France,-21.1151,55.5364,6/17/2021,28441
Reunion,France,-21.1151,55.5364,6/18/2021,28441
Reunion,France,-21.1151,55.5364,6/19/2021,28441
Reunion,France,-21.1151,55.5364,6/20/2021,28441
Reunion,France,-21.1151,55.5364,6/21/2021,28441
Reunion,France,-21.1151,55.5364,6/22/2021,28441
Reunion,France,-21.1151,55.5364,6/23/2021,29502
Reunion,France,-21.1151,55.5364,6/24/2021,29502
Reunion,France,-21.1151,55.5364,6/25/2021,29502
Reunion,France,-21.1151,55.5364,6/26/2021,29502
Reunion,France,-21.1151,55.5364,6/27/2021,29502
Reunion,France,-21.1151,55.5364,6/28/2021,29502
Reunion,France,-21.1151,55.5364,6/29/2021,30583
Reunion,France,-21.1151,55.5364,6/30/2021,30583
Reunion,France,-21.1151,55.5364,7/1/2021,30583
Reunion,France,-21.1151,55.5364,7/2/2021,30583
Reunion,France,-21.1151,55.5364,7/3/2021,30583
Reunion,France,-21.1151,55.5364,7/4/2021,30583
Reunion,France,-21.1151,55.5364,7/5/2021,30583
Reunion,France,-21.1151,55.5364,7/6/2021,31845
Reunion,France,-21.1151,55.5364,7/7/2021,31845
Reunion,France,-21.1151,55.5364,7/8/2021,31845
Reunion,France,-21.1151,55.5364,7/9/2021,31845
Reunion,France,-21.1151,55.5364,7/10/2021,31845
Reunion,France,-21.1151,55.5364,7/11/2021,31845
Reunion,France,-21.1151,55.5364,7/12/2021,31845
Reunion,France,-21.1151,55.5364,7/13/2021,31845
Reunion,France,-21.1151,55.5364,7/14/2021,33295
Reunion,France,-21.1151,55.5364,7/15/2021,33295
Reunion,France,-21.1151,55.5364,7/16/2021,33295
Reunion,France,-21.1151,55.5364,7/17/2021,33295
Reunion,France,-21.1151,55.5364,7/18/2021,33295
Reunion,France,-21.1151,55.5364,7/19/2021,33295
Reunion,France,-21.1151,55.5364,7/20/2021,33295
Reunion,France,-21.1151,55.5364,7/21/2021,34615
Reunion,France,-21.1151,55.5364,7/22/2021,34615
Reunion,France,-21.1151,55.5364,7/23/2021,34615
Reunion,France,-21.1151,55.5364,7/24/2021,34615
Reunion,France,-21.1151,55.5364,7/25/2021,34615
Reunion,France,-21.1151,55.5364,7/26/2021,34615
Reunion,France,-21.1151,55.5364,7/27/2021,34615
Reunion,France,-21.1151,55.5364,7/28/2021,37231
Reunion,France,-21.1151,55.5364,7/29/2021,37231
Reunion,France,-21.1151,55.5364,7/30/2021,37231
Reunion,France,-21.1151,55.5364,7/31/2021,37231
Reunion,France,-21.1151,55.5364,8/1/2021,37231
Reunion,France,-21.1151,55.5364,8/2/2021,37231
Reunion,France,-21.1151,55.5364,8/3/2021,40245
Reunion,France,-21.1151,55.5364,8/4/2021,40245
Reunion,France,-21.1151,55.5364,8/5/2021,40245
Reunion,France,-21.1151,55.5364,8/6/2021,40245
Reunion,France,-21.1151,55.5364,8/7/2021,40245
Reunion,France,-21.1151,55.5364,8/8/2021,40245
Reunion,France,-21.1151,55.5364,8/9/2021,40245
Reunion,France,-21.1151,55.5364,8/10/2021,40245
Reunion,France,-21.1151,55.5364,8/11/2021,43835
Reunion,France,-21.1151,55.5364,8/12/2021,43835
Reunion,France,-21.1151,55.5364,8/13/2021,43835
Reunion,France,-21.1151,55.5364,8/14/2021,43835
Reunion,France,-21.1151,55.5364,8/15/2021,43835
Reunion,France,-21.1151,55.5364,8/16/2021,43835
Reunion,France,-21.1151,55.5364,8/17/2021,46754
Reunion,France,-21.1151,55.5364,8/18/2021,46754
Reunion,France,-21.1151,55.5364,8/19/2021,46754
Reunion,France,-21.1151,55.5364,8/20/2021,46754
Reunion,France,-21.1151,55.5364,8/21/2021,46754
Reunion,France,-21.1151,55.5364,8/22/2021,46754
Reunion,France,-21.1151,55.5364,8/23/2021,46754
Reunion,France,-21.1151,55.5364,8/24/2021,46754
Reunion,France,-21.1151,55.5364,8/25/2021,48683
Reunion,France,-21.1151,55.5364,8/26/2021,48683
Reunion,France,-21.1151,55.5364,8/27/2021,48683
Reunion,France,-21.1151,55.5364,8/28/2021,48683
Reunion,France,-21.1151,55.5364,8/29/2021,48683
Reunion,France,-21.1151,55.5364,8/30/2021,48683
Reunion,France,-21.1151,55.5364,8/31/2021,48683
Reunion,France,-21.1151,55.5364,9/1/2021,50346
Reunion,France,-21.1151,55.5364,9/2/2021,50346
Reunion,France,-21.1151,55.5364,9/3/2021,50346
Reunion,France,-21.1151,55.5364,9/4/2021,50346
Reunion,France,-21.1151,55.5364,9/5/2021,50346
Reunion,France,-21.1151,55.5364,9/6/2021,50346
Reunion,France,-21.1151,55.5364,9/7/2021,50346
Reunion,France,-21.1151,55.5364,9/8/2021,51651
Reunion,France,-21.1151,55.5364,9/9/2021,51651
Reunion,France,-21.1151,55.5364,9/10/2021,51651
Reunion,France,-21.1151,55.5364,9/11/2021,51651
Reunion,France,-21.1151,55.5364,9/12/2021,51651
Reunion,France,-21.1151,55.5364,9/13/2021,51651
Reunion,France,-21.1151,55.5364,9/14/2021,52643
Reunion,France,-21.1151,55.5364,9/15/2021,52643
Reunion,France,-21.1151,55.5364,9/16/2021,52643
Reunion,France,-21.1151,55.5364,9/17/2021,52643
Reunion,France,-21.1151,55.5364,9/18/2021,52643
Reunion,France,-21.1151,55.5364,9/19/2021,52643
Reunion,France,-21.1151,55.5364,9/20/2021,52643
Reunion,France,-21.1151,55.5364,9/21/2021,53241
Reunion,France,-21.1151,55.5364,9/22/2021,53241
Saint Barthelemy,France,17.9,-62.8333,1/22/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/23/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/24/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/25/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/26/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/27/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/28/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/29/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/30/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/31/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/1/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/2/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/3/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/4/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/5/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/6/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/7/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/8/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/9/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/10/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/11/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/12/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/13/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/14/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/15/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/16/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/17/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/18/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/19/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/20/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/21/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/22/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/23/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/24/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/25/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/26/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/27/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/28/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/29/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/1/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/2/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/3/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/4/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/5/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/6/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/7/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/8/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/9/2020,1
Saint Barthelemy,France,17.9,-62.8333,3/10/2020,1
Saint Barthelemy,France,17.9,-62.8333,3/11/2020,1
Saint Barthelemy,France,17.9,-62.8333,3/12/2020,1
Saint Barthelemy,France,17.9,-62.8333,3/13/2020,1
Saint Barthelemy,France,17.9,-62.8333,3/14/2020,1
Saint Barthelemy,France,17.9,-62.8333,3/15/2020,1
Saint Barthelemy,France,17.9,-62.8333,3/16/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/17/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/18/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/19/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/20/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/21/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/22/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/23/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/24/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/25/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/26/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/27/2020,3
Saint Barthelemy,France,17.9,-62.8333,3/28/2020,5
Saint Barthelemy,France,17.9,-62.8333,3/29/2020,5
Saint Barthelemy,France,17.9,-62.8333,3/30/2020,5
Saint Barthelemy,France,17.9,-62.8333,3/31/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/1/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/2/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/3/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/4/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/5/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/6/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/7/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/8/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/9/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/10/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/11/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/12/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/13/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/14/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/15/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/16/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/17/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/18/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/19/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/20/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/21/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/22/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/23/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/24/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/25/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/26/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/27/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/28/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/29/2020,6
Saint Barthelemy,France,17.9,-62.8333,4/30/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/1/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/2/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/3/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/4/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/5/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/6/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/7/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/8/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/9/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/10/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/11/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/12/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/13/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/14/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/15/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/16/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/17/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/18/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/19/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/20/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/21/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/22/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/23/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/24/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/25/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/26/2020,6
Saint Barthelemy,France,17.9,-62.8333,5/27/2020,6
