Country_Region,Lat,Long,Population,Date,Vaccinations
Honduras,15.2,-86.2419,9904608,7/10/2021,980363
Honduras,15.2,-86.2419,9904608,7/11/2021,980363
Honduras,15.2,-86.2419,9904608,7/12/2021,980363
Honduras,15.2,-86.2419,9904608,7/13/2021,1095232
Honduras,15.2,-86.2419,9904608,7/14/2021,1172830
Honduras,15.2,-86.2419,9904608,7/15/2021,1172830
Honduras,15.2,-86.2419,9904608,7/16/2021,1172830
Honduras,15.2,-86.2419,9904608,7/17/2021,1172830
Honduras,15.2,-86.2419,9904608,7/18/2021,1235812
Honduras,15.2,-86.2419,9904608,7/19/2021,1235812
Honduras,15.2,-86.2419,9904608,7/20/2021,1392191
Honduras,15.2,-86.2419,9904608,7/21/2021,1392191
Honduras,15.2,-86.2419,9904608,7/22/2021,1392191
Honduras,15.2,-86.2419,9904608,7/23/2021,1578725
Honduras,15.2,-86.2419,9904608,7/24/2021,1578725
Honduras,15.2,-86.2419,9904608,7/25/2021,1578725
Honduras,15.2,-86.2419,9904608,7/26/2021,1578725
Honduras,15.2,-86.2419,9904608,7/27/2021,1578725
Honduras,15.2,-86.2419,9904608,7/28/2021,1705994
Honduras,15.2,-86.2419,9904608,7/29/2021,1705994
Honduras,15.2,-86.2419,9904608,7/30/2021,1705994
Honduras,15.2,-86.2419,9904608,7/31/2021,1912232
Honduras,15.2,-86.2419,9904608,8/1/2021,1912232
Honduras,15.2,-86.2419,9904608,8/2/2021,1912232
Honduras,15.2,-86.2419,9904608,8/3/2021,1912232
Honduras,15.2,-86.2419,9904608,8/4/2021,1912232
Honduras,15.2,-86.2419,9904608,8/5/2021,1912232
Honduras,15.2,-86.2419,9904608,8/6/2021,2108280
Honduras,15.2,-86.2419,9904608,8/7/2021,2108280
Honduras,15.2,-86.2419,9904608,8/8/2021,2108280
Honduras,15.2,-86.2419,9904608,8/9/2021,2146403
Honduras,15.2,-86.2419,9904608,8/10/2021,2146403
Honduras,15.2,-86.2419,9904608,8/11/2021,2725871
Honduras,15.2,-86.2419,9904608,8/12/2021,2806063
Honduras,15.2,-86.2419,9904608,8/13/2021,2806063
Honduras,15.2,-86.2419,9904608,8/14/2021,2806063
Honduras,15.2,-86.2419,9904608,8/15/2021,2806063
Honduras,15.2,-86.2419,9904608,8/16/2021,3292889
Honduras,15.2,-86.2419,9904608,8/17/2021,3292889
Honduras,15.2,-86.2419,9904608,8/18/2021,3292889
Honduras,15.2,-86.2419,9904608,8/19/2021,3292889
Honduras,15.2,-86.2419,9904608,8/20/2021,3292889
Honduras,15.2,-86.2419,9904608,8/21/2021,3292889
Honduras,15.2,-86.2419,9904608,8/22/2021,3292889
Honduras,15.2,-86.2419,9904608,8/23/2021,3292889
Honduras,15.2,-86.2419,9904608,8/24/2021,3048368
Honduras,15.2,-86.2419,9904608,8/25/2021,3048368
Honduras,15.2,-86.2419,9904608,8/26/2021,3048368
Honduras,15.2,-86.2419,9904608,8/27/2021,3048368
Honduras,15.2,-86.2419,9904608,8/28/2021,3205881
Honduras,15.2,-86.2419,9904608,8/29/2021,3774621
Honduras,15.2,-86.2419,9904608,8/30/2021,4077054
Honduras,15.2,-86.2419,9904608,8/31/2021,4077054
Honduras,15.2,-86.2419,9904608,9/1/2021,4077054
Honduras,15.2,-86.2419,9904608,9/2/2021,4077054
Honduras,15.2,-86.2419,9904608,9/3/2021,4077054
Honduras,15.2,-86.2419,9904608,9/4/2021,4077054
Honduras,15.2,-86.2419,9904608,9/5/2021,4077054
Honduras,15.2,-86.2419,9904608,9/6/2021,4526090
Honduras,15.2,-86.2419,9904608,9/7/2021,4526090
Honduras,15.2,-86.2419,9904608,9/8/2021,4526090
Honduras,15.2,-86.2419,9904608,9/9/2021,4526090
Honduras,15.2,-86.2419,9904608,9/10/2021,4526090
Honduras,15.2,-86.2419,9904608,9/11/2021,4526090
Honduras,15.2,-86.2419,9904608,9/12/2021,4526090
Honduras,15.2,-86.2419,9904608,9/13/2021,4637151
Honduras,15.2,-86.2419,9904608,9/14/2021,4637151
Honduras,15.2,-86.2419,9904608,9/15/2021,4637151
Honduras,15.2,-86.2419,9904608,9/16/2021,4637151
Honduras,15.2,-86.2419,9904608,9/17/2021,4637151
Honduras,15.2,-86.2419,9904608,9/18/2021,4637151
Honduras,15.2,-86.2419,9904608,9/19/2021,4637151
Honduras,15.2,-86.2419,9904608,9/20/2021,4637151
Honduras,15.2,-86.2419,9904608,9/21/2021,4637151
Honduras,15.2,-86.2419,9904608,9/22/2021,7026806
Hungary,47.1625,19.5033,9660350,12/12/2020,0
Hungary,47.1625,19.5033,9660350,12/13/2020,0
Hungary,47.1625,19.5033,9660350,12/14/2020,0
Hungary,47.1625,19.5033,9660350,12/15/2020,0
Hungary,47.1625,19.5033,9660350,12/16/2020,0
Hungary,47.1625,19.5033,9660350,12/17/2020,0
Hungary,47.1625,19.5033,9660350,12/18/2020,0
Hungary,47.1625,19.5033,9660350,12/19/2020,0
Hungary,47.1625,19.5033,9660350,12/20/2020,0
Hungary,47.1625,19.5033,9660350,12/21/2020,0
Hungary,47.1625,19.5033,9660350,12/22/2020,0
Hungary,47.1625,19.5033,9660350,12/23/2020,0
Hungary,47.1625,19.5033,9660350,12/24/2020,0
Hungary,47.1625,19.5033,9660350,12/25/2020,0
Hungary,47.1625,19.5033,9660350,12/26/2020,0
Hungary,47.1625,19.5033,9660350,12/27/2020,1094
Hungary,47.1625,19.5033,9660350,12/28/2020,2461
Hungary,47.1625,19.5033,9660350,12/29/2020,3789
Hungary,47.1625,19.5033,9660350,12/30/2020,5110
Hungary,47.1625,19.5033,9660350,12/31/2020,5110
Hungary,47.1625,19.5033,9660350,1/1/2021,5110
Hungary,47.1625,19.5033,9660350,1/2/2021,12000
Hungary,47.1625,19.5033,9660350,1/3/2021,15000
Hungary,47.1625,19.5033,9660350,1/4/2021,21000
Hungary,47.1625,19.5033,9660350,1/5/2021,31500
Hungary,47.1625,19.5033,9660350,1/6/2021,42549
Hungary,47.1625,19.5033,9660350,1/7/2021,42549
Hungary,47.1625,19.5033,9660350,1/8/2021,42549
Hungary,47.1625,19.5033,9660350,1/9/2021,71000
Hungary,47.1625,19.5033,9660350,1/10/2021,78579
Hungary,47.1625,19.5033,9660350,1/11/2021,86929
Hungary,47.1625,19.5033,9660350,1/12/2021,96101
Hungary,47.1625,19.5033,9660350,1/13/2021,105728
Hungary,47.1625,19.5033,9660350,1/14/2021,112847
Hungary,47.1625,19.5033,9660350,1/15/2021,119944
Hungary,47.1625,19.5033,9660350,1/16/2021,123188
Hungary,47.1625,19.5033,9660350,1/17/2021,131332
Hungary,47.1625,19.5033,9660350,1/18/2021,133257
Hungary,47.1625,19.5033,9660350,1/19/2021,138584
Hungary,47.1625,19.5033,9660350,1/20/2021,144798
Hungary,47.1625,19.5033,9660350,1/21/2021,150128
Hungary,47.1625,19.5033,9660350,1/22/2021,153392
Hungary,47.1625,19.5033,9660350,1/23/2021,156098
Hungary,47.1625,19.5033,9660350,1/24/2021,162315
Hungary,47.1625,19.5033,9660350,1/25/2021,170476
Hungary,47.1625,19.5033,9660350,1/26/2021,187508
Hungary,47.1625,19.5033,9660350,1/27/2021,213010
Hungary,47.1625,19.5033,9660350,1/28/2021,247889
Hungary,47.1625,19.5033,9660350,1/29/2021,278830
Hungary,47.1625,19.5033,9660350,1/30/2021,299138
Hungary,47.1625,19.5033,9660350,1/31/2021,311662
Hungary,47.1625,19.5033,9660350,2/1/2021,322306
Hungary,47.1625,19.5033,9660350,2/2/2021,334130
Hungary,47.1625,19.5033,9660350,2/3/2021,357303
Hungary,47.1625,19.5033,9660350,2/4/2021,381062
Hungary,47.1625,19.5033,9660350,2/5/2021,391621
Hungary,47.1625,19.5033,9660350,2/6/2021,396634
Hungary,47.1625,19.5033,9660350,2/7/2021,396634
Hungary,47.1625,19.5033,9660350,2/8/2021,401791
Hungary,47.1625,19.5033,9660350,2/9/2021,406197
Hungary,47.1625,19.5033,9660350,2/10/2021,411992
Hungary,47.1625,19.5033,9660350,2/11/2021,431097
Hungary,47.1625,19.5033,9660350,2/12/2021,455168
Hungary,47.1625,19.5033,9660350,2/13/2021,463383
Hungary,47.1625,19.5033,9660350,2/14/2021,465636
Hungary,47.1625,19.5033,9660350,2/15/2021,473551
Hungary,47.1625,19.5033,9660350,2/16/2021,483751
Hungary,47.1625,19.5033,9660350,2/17/2021,506044
Hungary,47.1625,19.5033,9660350,2/18/2021,544253
Hungary,47.1625,19.5033,9660350,2/19/2021,600048
Hungary,47.1625,19.5033,9660350,2/20/2021,636240
Hungary,47.1625,19.5033,9660350,2/21/2021,654462
Hungary,47.1625,19.5033,9660350,2/22/2021,662816
Hungary,47.1625,19.5033,9660350,2/23/2021,679850
Hungary,47.1625,19.5033,9660350,2/24/2021,719146
Hungary,47.1625,19.5033,9660350,2/25/2021,761905
Hungary,47.1625,19.5033,9660350,2/26/2021,808008
Hungary,47.1625,19.5033,9660350,2/27/2021,927181
Hungary,47.1625,19.5033,9660350,2/28/2021,936938
Hungary,47.1625,19.5033,9660350,3/1/2021,974524
Hungary,47.1625,19.5033,9660350,3/2/2021,1011405
Hungary,47.1625,19.5033,9660350,3/3/2021,1052593
Hungary,47.1625,19.5033,9660350,3/4/2021,1142680
Hungary,47.1625,19.5033,9660350,3/5/2021,1254377
Hungary,47.1625,19.5033,9660350,3/6/2021,1288974
Hungary,47.1625,19.5033,9660350,3/7/2021,1310643
Hungary,47.1625,19.5033,9660350,3/8/2021,1361530
Hungary,47.1625,19.5033,9660350,3/9/2021,1425697
Hungary,47.1625,19.5033,9660350,3/10/2021,1476985
Hungary,47.1625,19.5033,9660350,3/11/2021,1581521
Hungary,47.1625,19.5033,9660350,3/12/2021,1670757
Hungary,47.1625,19.5033,9660350,3/13/2021,1711969
Hungary,47.1625,19.5033,9660350,3/14/2021,1733557
Hungary,47.1625,19.5033,9660350,3/15/2021,1746578
Hungary,47.1625,19.5033,9660350,3/16/2021,1804088
Hungary,47.1625,19.5033,9660350,3/17/2021,1863621
Hungary,47.1625,19.5033,9660350,3/18/2021,1922005
Hungary,47.1625,19.5033,9660350,3/19/2021,1985993
Hungary,47.1625,19.5033,9660350,3/20/2021,2038133
Hungary,47.1625,19.5033,9660350,3/21/2021,2068990
Hungary,47.1625,19.5033,9660350,3/22/2021,2118256
Hungary,47.1625,19.5033,9660350,3/23/2021,2190630
Hungary,47.1625,19.5033,9660350,3/24/2021,2272123
Hungary,47.1625,19.5033,9660350,3/25/2021,2398215
Hungary,47.1625,19.5033,9660350,3/26/2021,2537934
Hungary,47.1625,19.5033,9660350,3/27/2021,2589469
Hungary,47.1625,19.5033,9660350,3/28/2021,2609739
Hungary,47.1625,19.5033,9660350,3/29/2021,2609739
Hungary,47.1625,19.5033,9660350,3/30/2021,2764216
Hungary,47.1625,19.5033,9660350,3/31/2021,2853155
Hungary,47.1625,19.5033,9660350,4/1/2021,3019875
Hungary,47.1625,19.5033,9660350,4/2/2021,3126733
Hungary,47.1625,19.5033,9660350,4/3/2021,3217618
Hungary,47.1625,19.5033,9660350,4/4/2021,3275851
Hungary,47.1625,19.5033,9660350,4/5/2021,3355199
Hungary,47.1625,19.5033,9660350,4/6/2021,3542687
Hungary,47.1625,19.5033,9660350,4/7/2021,3686031
Hungary,47.1625,19.5033,9660350,4/8/2021,3815241
Hungary,47.1625,19.5033,9660350,4/9/2021,3932413
Hungary,47.1625,19.5033,9660350,4/10/2021,4033579
Hungary,47.1625,19.5033,9660350,4/11/2021,4117641
Hungary,47.1625,19.5033,9660350,4/12/2021,4220229
Hungary,47.1625,19.5033,9660350,4/13/2021,4327732
Hungary,47.1625,19.5033,9660350,4/14/2021,4416581
Hungary,47.1625,19.5033,9660350,4/15/2021,4416581
Hungary,47.1625,19.5033,9660350,4/16/2021,4416581
Hungary,47.1625,19.5033,9660350,4/17/2021,4638477
Hungary,47.1625,19.5033,9660350,4/18/2021,4657806
Hungary,47.1625,19.5033,9660350,4/19/2021,4717755
Hungary,47.1625,19.5033,9660350,4/20/2021,4788720
Hungary,47.1625,19.5033,9660350,4/21/2021,4872750
Hungary,47.1625,19.5033,9660350,4/22/2021,4999342
Hungary,47.1625,19.5033,9660350,4/23/2021,5129390
Hungary,47.1625,19.5033,9660350,4/24/2021,5129390
Hungary,47.1625,19.5033,9660350,4/25/2021,5268968
Hungary,47.1625,19.5033,9660350,4/26/2021,5391453
Hungary,47.1625,19.5033,9660350,4/27/2021,5548121
Hungary,47.1625,19.5033,9660350,4/28/2021,5692877
Hungary,47.1625,19.5033,9660350,4/29/2021,5794447
Hungary,47.1625,19.5033,9660350,4/30/2021,5971865
Hungary,47.1625,19.5033,9660350,5/1/2021,6080554
Hungary,47.1625,19.5033,9660350,5/2/2021,6150309
Hungary,47.1625,19.5033,9660350,5/3/2021,6257132
Hungary,47.1625,19.5033,9660350,5/4/2021,6372472
Hungary,47.1625,19.5033,9660350,5/5/2021,6468466
Hungary,47.1625,19.5033,9660350,5/6/2021,6610557
Hungary,47.1625,19.5033,9660350,5/7/2021,6714425
Hungary,47.1625,19.5033,9660350,5/8/2021,6776759
Hungary,47.1625,19.5033,9660350,5/9/2021,6809350
Hungary,47.1625,19.5033,9660350,5/10/2021,6876236
Hungary,47.1625,19.5033,9660350,5/11/2021,6990835
Hungary,47.1625,19.5033,9660350,5/12/2021,7005646
Hungary,47.1625,19.5033,9660350,5/13/2021,7005646
Hungary,47.1625,19.5033,9660350,5/14/2021,7110455
Hungary,47.1625,19.5033,9660350,5/15/2021,7211350
Hungary,47.1625,19.5033,9660350,5/16/2021,7366464
Hungary,47.1625,19.5033,9660350,5/17/2021,7464227
Hungary,47.1625,19.5033,9660350,5/18/2021,7565412
Hungary,47.1625,19.5033,9660350,5/19/2021,7644400
Hungary,47.1625,19.5033,9660350,5/20/2021,7644400
Hungary,47.1625,19.5033,9660350,5/21/2021,7785158
Hungary,47.1625,19.5033,9660350,5/22/2021,8006671
Hungary,47.1625,19.5033,9660350,5/23/2021,8035629
Hungary,47.1625,19.5033,9660350,5/24/2021,8099469
Hungary,47.1625,19.5033,9660350,5/25/2021,8236826
Hungary,47.1625,19.5033,9660350,5/26/2021,8384309
Hungary,47.1625,19.5033,9660350,5/27/2021,8530199
Hungary,47.1625,19.5033,9660350,5/28/2021,8659977
Hungary,47.1625,19.5033,9660350,5/29/2021,8659977
Hungary,47.1625,19.5033,9660350,5/30/2021,8758639
Hungary,47.1625,19.5033,9660350,5/31/2021,8832277
Hungary,47.1625,19.5033,9660350,6/1/2021,8901553
Hungary,47.1625,19.5033,9660350,6/2/2021,8901553
Hungary,47.1625,19.5033,9660350,6/3/2021,8959570
Hungary,47.1625,19.5033,9660350,6/4/2021,9053097
Hungary,47.1625,19.5033,9660350,6/5/2021,9053097
Hungary,47.1625,19.5033,9660350,6/6/2021,9249943
Hungary,47.1625,19.5033,9660350,6/7/2021,9249943
Hungary,47.1625,19.5033,9660350,6/8/2021,9249943
Hungary,47.1625,19.5033,9660350,6/9/2021,9249943
Hungary,47.1625,19.5033,9660350,6/10/2021,9249943
Hungary,47.1625,19.5033,9660350,6/11/2021,9424351
Hungary,47.1625,19.5033,9660350,6/12/2021,9424351
Hungary,47.1625,19.5033,9660350,6/13/2021,9424351
Hungary,47.1625,19.5033,9660350,6/14/2021,9424351
Hungary,47.1625,19.5033,9660350,6/15/2021,9424351
Hungary,47.1625,19.5033,9660350,6/16/2021,9249943
Hungary,47.1625,19.5033,9660350,6/17/2021,9496972
Hungary,47.1625,19.5033,9660350,6/18/2021,9496972
Hungary,47.1625,19.5033,9660350,6/19/2021,9496972
Hungary,47.1625,19.5033,9660350,6/20/2021,9496972
Hungary,47.1625,19.5033,9660350,6/21/2021,9496972
Hungary,47.1625,19.5033,9660350,6/22/2021,9496972
Hungary,47.1625,19.5033,9660350,6/23/2021,9496972
Hungary,47.1625,19.5033,9660350,6/24/2021,9839749
Hungary,47.1625,19.5033,9660350,6/25/2021,9839749
Hungary,47.1625,19.5033,9660350,6/26/2021,9839749
Hungary,47.1625,19.5033,9660350,6/27/2021,9839749
Hungary,47.1625,19.5033,9660350,6/28/2021,9839749
Hungary,47.1625,19.5033,9660350,6/29/2021,9839749
Hungary,47.1625,19.5033,9660350,6/30/2021,9839749
Hungary,47.1625,19.5033,9660350,7/1/2021,10155466
Hungary,47.1625,19.5033,9660350,7/2/2021,10155466
Hungary,47.1625,19.5033,9660350,7/3/2021,10155466
Hungary,47.1625,19.5033,9660350,7/4/2021,10155466
Hungary,47.1625,19.5033,9660350,7/5/2021,10155466
Hungary,47.1625,19.5033,9660350,7/6/2021,10155466
Hungary,47.1625,19.5033,9660350,7/7/2021,10155466
Hungary,47.1625,19.5033,9660350,7/8/2021,10155466
Hungary,47.1625,19.5033,9660350,7/9/2021,10470683
Hungary,47.1625,19.5033,9660350,7/10/2021,10470683
Hungary,47.1625,19.5033,9660350,7/11/2021,10470683
Hungary,47.1625,19.5033,9660350,7/12/2021,10470683
Hungary,47.1625,19.5033,9660350,7/13/2021,10470683
Hungary,47.1625,19.5033,9660350,7/14/2021,10633187
Hungary,47.1625,19.5033,9660350,7/15/2021,10633187
Hungary,47.1625,19.5033,9660350,7/16/2021,10633187
Hungary,47.1625,19.5033,9660350,7/17/2021,10633187
Hungary,47.1625,19.5033,9660350,7/18/2021,10633187
Hungary,47.1625,19.5033,9660350,7/19/2021,10633187
Hungary,47.1625,19.5033,9660350,7/20/2021,10633187
Hungary,47.1625,19.5033,9660350,7/21/2021,10633187
Hungary,47.1625,19.5033,9660350,7/22/2021,10633187
Hungary,47.1625,19.5033,9660350,7/23/2021,10633187
Hungary,47.1625,19.5033,9660350,7/24/2021,10633187
Hungary,47.1625,19.5033,9660350,7/25/2021,10633187
Hungary,47.1625,19.5033,9660350,7/26/2021,10440803
Hungary,47.1625,19.5033,9660350,7/27/2021,10440803
Hungary,47.1625,19.5033,9660350,7/28/2021,10366218
Hungary,47.1625,19.5033,9660350,7/29/2021,10366218
Hungary,47.1625,19.5033,9660350,7/30/2021,10366218
Hungary,47.1625,19.5033,9660350,7/31/2021,10366218
Hungary,47.1625,19.5033,9660350,8/1/2021,10366218
Hungary,47.1625,19.5033,9660350,8/2/2021,10366218
Hungary,47.1625,19.5033,9660350,8/3/2021,10366218
Hungary,47.1625,19.5033,9660350,8/4/2021,10366218
Hungary,47.1625,19.5033,9660350,8/5/2021,10366218
Hungary,47.1625,19.5033,9660350,8/6/2021,10481449
Hungary,47.1625,19.5033,9660350,8/7/2021,10481449
Hungary,47.1625,19.5033,9660350,8/8/2021,10481449
Hungary,47.1625,19.5033,9660350,8/9/2021,10481449
Hungary,47.1625,19.5033,9660350,8/10/2021,10481449
Hungary,47.1625,19.5033,9660350,8/11/2021,10481449
Hungary,47.1625,19.5033,9660350,8/12/2021,10555046
Hungary,47.1625,19.5033,9660350,8/13/2021,10555046
Hungary,47.1625,19.5033,9660350,8/14/2021,10555046
Hungary,47.1625,19.5033,9660350,8/15/2021,10555046
Hungary,47.1625,19.5033,9660350,8/16/2021,10555046
Hungary,47.1625,19.5033,9660350,8/17/2021,10555046
Hungary,47.1625,19.5033,9660350,8/18/2021,10555046
Hungary,47.1625,19.5033,9660350,8/19/2021,10555046
Hungary,47.1625,19.5033,9660350,8/20/2021,10555046
Hungary,47.1625,19.5033,9660350,8/21/2021,10555046
Hungary,47.1625,19.5033,9660350,8/22/2021,10555046
Hungary,47.1625,19.5033,9660350,8/23/2021,10555046
Hungary,47.1625,19.5033,9660350,8/24/2021,10555046
Hungary,47.1625,19.5033,9660350,8/25/2021,10555046
Hungary,47.1625,19.5033,9660350,8/26/2021,10555046
Hungary,47.1625,19.5033,9660350,8/27/2021,10555046
Hungary,47.1625,19.5033,9660350,8/28/2021,10555046
Hungary,47.1625,19.5033,9660350,8/29/2021,10555046
Hungary,47.1625,19.5033,9660350,8/30/2021,10555046
Hungary,47.1625,19.5033,9660350,8/31/2021,11603140
Hungary,47.1625,19.5033,9660350,9/1/2021,11633799
Hungary,47.1625,19.5033,9660350,9/2/2021,11633799
Hungary,47.1625,19.5033,9660350,9/3/2021,11690702
Hungary,47.1625,19.5033,9660350,9/4/2021,11690702
Hungary,47.1625,19.5033,9660350,9/5/2021,11741319
Hungary,47.1625,19.5033,9660350,9/6/2021,11763457
Hungary,47.1625,19.5033,9660350,9/7/2021,11794110
Hungary,47.1625,19.5033,9660350,9/8/2021,11794110
Hungary,47.1625,19.5033,9660350,9/9/2021,11863559
Hungary,47.1625,19.5033,9660350,9/10/2021,11690702
Hungary,47.1625,19.5033,9660350,9/11/2021,11690702
Hungary,47.1625,19.5033,9660350,9/12/2021,11690702
Hungary,47.1625,19.5033,9660350,9/13/2021,9249943
Hungary,47.1625,19.5033,9660350,9/14/2021,9249943
Hungary,47.1625,19.5033,9660350,9/15/2021,9249943
Hungary,47.1625,19.5033,9660350,9/16/2021,9249943
Hungary,47.1625,19.5033,9660350,9/17/2021,9249943
Hungary,47.1625,19.5033,9660350,9/18/2021,9249943
Hungary,47.1625,19.5033,9660350,9/19/2021,9249943
Hungary,47.1625,19.5033,9660350,9/20/2021,9249943
Hungary,47.1625,19.5033,9660350,9/21/2021,9249943
Hungary,47.1625,19.5033,9660350,9/22/2021,9249943
Iceland,64.9631,-19.0208,341250,12/12/2020,0
Iceland,64.9631,-19.0208,341250,12/13/2020,0
Iceland,64.9631,-19.0208,341250,12/14/2020,0
Iceland,64.9631,-19.0208,341250,12/15/2020,0
Iceland,64.9631,-19.0208,341250,12/16/2020,0
Iceland,64.9631,-19.0208,341250,12/17/2020,0
Iceland,64.9631,-19.0208,341250,12/18/2020,0
Iceland,64.9631,-19.0208,341250,12/19/2020,0
Iceland,64.9631,-19.0208,341250,12/20/2020,0
Iceland,64.9631,-19.0208,341250,12/21/2020,0
Iceland,64.9631,-19.0208,341250,12/22/2020,0
Iceland,64.9631,-19.0208,341250,12/23/2020,0
Iceland,64.9631,-19.0208,341250,12/24/2020,0
Iceland,64.9631,-19.0208,341250,12/25/2020,0
Iceland,64.9631,-19.0208,341250,12/26/2020,0
Iceland,64.9631,-19.0208,341250,12/27/2020,0
Iceland,64.9631,-19.0208,341250,12/28/2020,0
Iceland,64.9631,-19.0208,341250,12/29/2020,4875
Iceland,64.9631,-19.0208,341250,12/30/2020,4875
Iceland,64.9631,-19.0208,341250,12/31/2020,4875
Iceland,64.9631,-19.0208,341250,1/1/2021,4875
Iceland,64.9631,-19.0208,341250,1/2/2021,4875
Iceland,64.9631,-19.0208,341250,1/3/2021,4875
Iceland,64.9631,-19.0208,341250,1/4/2021,4875
Iceland,64.9631,-19.0208,341250,1/5/2021,4875
Iceland,64.9631,-19.0208,341250,1/6/2021,4875
Iceland,64.9631,-19.0208,341250,1/7/2021,4875
Iceland,64.9631,-19.0208,341250,1/8/2021,4875
Iceland,64.9631,-19.0208,341250,1/9/2021,4875
Iceland,64.9631,-19.0208,341250,1/10/2021,4875
Iceland,64.9631,-19.0208,341250,1/11/2021,4875
Iceland,64.9631,-19.0208,341250,1/12/2021,4875
Iceland,64.9631,-19.0208,341250,1/13/2021,4875
Iceland,64.9631,-19.0208,341250,1/14/2021,4875
Iceland,64.9631,-19.0208,341250,1/15/2021,4875
Iceland,64.9631,-19.0208,341250,1/16/2021,4875
Iceland,64.9631,-19.0208,341250,1/17/2021,4875
Iceland,64.9631,-19.0208,341250,1/18/2021,4875
Iceland,64.9631,-19.0208,341250,1/19/2021,6205
Iceland,64.9631,-19.0208,341250,1/20/2021,6205
Iceland,64.9631,-19.0208,341250,1/21/2021,6205
Iceland,64.9631,-19.0208,341250,1/22/2021,6205
Iceland,64.9631,-19.0208,341250,1/23/2021,6205
Iceland,64.9631,-19.0208,341250,1/24/2021,15220
Iceland,64.9631,-19.0208,341250,1/25/2021,15220
Iceland,64.9631,-19.0208,341250,1/26/2021,15522
Iceland,64.9631,-19.0208,341250,1/27/2021,15522
Iceland,64.9631,-19.0208,341250,1/28/2021,15522
Iceland,64.9631,-19.0208,341250,1/29/2021,15522
Iceland,64.9631,-19.0208,341250,1/30/2021,15522
Iceland,64.9631,-19.0208,341250,1/31/2021,15522
Iceland,64.9631,-19.0208,341250,2/1/2021,15522
Iceland,64.9631,-19.0208,341250,2/2/2021,16951
Iceland,64.9631,-19.0208,341250,2/3/2021,16951
Iceland,64.9631,-19.0208,341250,2/4/2021,17515
Iceland,64.9631,-19.0208,341250,2/5/2021,17515
Iceland,64.9631,-19.0208,341250,2/6/2021,17515
Iceland,64.9631,-19.0208,341250,2/7/2021,17515
Iceland,64.9631,-19.0208,341250,2/8/2021,17657
Iceland,64.9631,-19.0208,341250,2/9/2021,17657
Iceland,64.9631,-19.0208,341250,2/10/2021,17657
Iceland,64.9631,-19.0208,341250,2/11/2021,17657
Iceland,64.9631,-19.0208,341250,2/12/2021,19624
Iceland,64.9631,-19.0208,341250,2/13/2021,19624
Iceland,64.9631,-19.0208,341250,2/14/2021,19624
Iceland,64.9631,-19.0208,341250,2/15/2021,19844
Iceland,64.9631,-19.0208,341250,2/16/2021,20031
Iceland,64.9631,-19.0208,341250,2/17/2021,21569
Iceland,64.9631,-19.0208,341250,2/18/2021,24853
Iceland,64.9631,-19.0208,341250,2/19/2021,25718
Iceland,64.9631,-19.0208,341250,2/20/2021,25718
Iceland,64.9631,-19.0208,341250,2/21/2021,25718
Iceland,64.9631,-19.0208,341250,2/22/2021,27762
Iceland,64.9631,-19.0208,341250,2/23/2021,27933
Iceland,64.9631,-19.0208,341250,2/24/2021,27933
Iceland,64.9631,-19.0208,341250,2/25/2021,31451
Iceland,64.9631,-19.0208,341250,2/26/2021,32157
Iceland,64.9631,-19.0208,341250,2/27/2021,32157
Iceland,64.9631,-19.0208,341250,2/28/2021,32157
Iceland,64.9631,-19.0208,341250,3/1/2021,33683
Iceland,64.9631,-19.0208,341250,3/2/2021,33835
Iceland,64.9631,-19.0208,341250,3/3/2021,33835
Iceland,64.9631,-19.0208,341250,3/4/2021,39196
Iceland,64.9631,-19.0208,341250,3/5/2021,39749
Iceland,64.9631,-19.0208,341250,3/6/2021,39749
Iceland,64.9631,-19.0208,341250,3/7/2021,39749
Iceland,64.9631,-19.0208,341250,3/8/2021,42027
Iceland,64.9631,-19.0208,341250,3/9/2021,42027
Iceland,64.9631,-19.0208,341250,3/10/2021,42027
Iceland,64.9631,-19.0208,341250,3/11/2021,46052
Iceland,64.9631,-19.0208,341250,3/12/2021,46862
Iceland,64.9631,-19.0208,341250,3/13/2021,46862
Iceland,64.9631,-19.0208,341250,3/14/2021,46862
Iceland,64.9631,-19.0208,341250,3/15/2021,47059
Iceland,64.9631,-19.0208,341250,3/16/2021,47059
Iceland,64.9631,-19.0208,341250,3/17/2021,50297
Iceland,64.9631,-19.0208,341250,3/18/2021,51283
Iceland,64.9631,-19.0208,341250,3/19/2021,52604
Iceland,64.9631,-19.0208,341250,3/20/2021,52604
Iceland,64.9631,-19.0208,341250,3/21/2021,52604
Iceland,64.9631,-19.0208,341250,3/22/2021,53019
Iceland,64.9631,-19.0208,341250,3/23/2021,54868
Iceland,64.9631,-19.0208,341250,3/24/2021,58029
Iceland,64.9631,-19.0208,341250,3/25/2021,59903
Iceland,64.9631,-19.0208,341250,3/26/2021,60366
Iceland,64.9631,-19.0208,341250,3/27/2021,60366
Iceland,64.9631,-19.0208,341250,3/28/2021,60366
Iceland,64.9631,-19.0208,341250,3/29/2021,66156
Iceland,64.9631,-19.0208,341250,3/30/2021,72987
Iceland,64.9631,-19.0208,341250,3/31/2021,72987
Iceland,64.9631,-19.0208,341250,4/1/2021,72987
Iceland,64.9631,-19.0208,341250,4/2/2021,74603
Iceland,64.9631,-19.0208,341250,4/3/2021,74603
